date,price
2016-10-11,4580.054
2016-10-12,4572.9621
2016-10-13,4575.9483
2016-10-14,4575.7219
2016-10-17,4536.6615
2016-10-18,4599.2033
2016-10-19,4591.2787
2016-10-20,4594.281
2016-10-21,4598.1064
2016-10-24,4650.2716
2016-10-25,4655.3271
2016-10-26,4636.0393
2016-10-27,4624.471
2016-10-28,4605.8221
2016-10-31,4601.3391
2016-11-01,4635.2785
2016-11-02,4599.1602
2016-11-03,4635.8917
2016-11-04,4620.8359
2016-11-07,4624.5044
2016-11-08,4645.9775
2016-11-09,4617.8911
2016-11-10,4672.0179
2016-11-11,4707.7364
2016-11-14,4726.9853
2016-11-15,4732.1261
2016-11-16,4732.6652
2016-11-17,4737.6681
2016-11-18,4711.9623
2016-11-21,4736.6875
2016-11-22,4773.627
2016-11-23,4773.2407
2016-11-24,4784.9487
2016-11-25,4822.675
2016-11-28,4839.8928
2016-11-29,4856.909
2016-11-30,4824.2687
2016-12-01,4858.6597
2016-12-02,4801.6037
2016-12-05,4736.8256
2016-12-06,4728.0274
2016-12-07,4758.567
2016-12-08,4746.563
2016-12-09,4766.2692
2016-12-12,4627.6755
2016-12-13,4630.0876
2016-12-14,4596.657
2016-12-15,4568.5877
2016-12-16,4582.2354
2016-12-19,4566.3586
2016-12-20,4542.8849
2016-12-21,4581.3589
2016-12-22,4577.3479
2016-12-23,4537.4411
2016-12-26,4554.4126
2016-12-27,4547.3609
2016-12-28,4529.4087
2016-12-29,4521.6244
2016-12-30,4535.8343
2017-01-03,4579.0832
2017-01-04,4620.155
2017-01-05,4620.6555
2017-01-06,4595.3415
2017-01-09,4620.4275
2017-01-10,4610.3608
2017-01-11,4574.0969
2017-01-12,4545.0793
2017-01-13,4530.3104
2017-01-16,4494.4075
2017-01-17,4512.0673
2017-01-18,4521.6205
2017-01-19,4506.5421
2017-01-20,4548.1091
2017-01-23,4567.8199
2017-01-24,4566.6771
2017-01-25,4580.7725
2017-01-26,4601.9216
2017-02-03,4575.7952
2017-02-06,4595.4758
2017-02-07,4587.5387
2017-02-08,4612.1726
2017-02-09,4633.2423
2017-02-10,4651.0295
2017-02-13,4679.9607
2017-02-14,4680.6443
2017-02-15,4653.4097
2017-02-16,4682.1926
2017-02-17,4652.1659
2017-02-20,4717.0074
2017-02-21,4738.691
2017-02-22,4753.9814
2017-02-23,4738.1633
2017-02-24,4739.1416
2017-02-27,4701.362
2017-02-28,4713.4764
2017-03-01,4722.4918
2017-03-02,4692.9244
2017-03-03,4689.9486
2017-03-06,4721.9738
2017-03-07,4730.4205
2017-03-08,4719.7477
2017-03-09,4686.3208
2017-03-10,4689.0801
2017-03-13,4731.085
2017-03-14,4726.6134
2017-03-15,4731.7447
2017-03-16,4761.3127
2017-03-17,4714.0055
2017-03-20,4720.9334
2017-03-21,4740.8177
2017-03-22,4721.668
2017-03-23,4735.8079
2017-03-24,4769.7923
2017-03-27,4752.0764
2017-03-28,4740.4155
2017-03-29,4732.663
2017-03-30,4682.6298
2017-03-31,4706.7669
2017-04-05,4782.7087
2017-04-06,4796.7275
2017-04-07,4804.2105
2017-04-10,4789.8258
2017-04-11,4815.3056
2017-04-12,4796.293
2017-04-13,4810.0122
2017-04-14,4764.0881
2017-04-17,4742.2519
2017-04-18,4717.446
2017-04-19,4686.6771
2017-04-20,4701.0972
2017-04-21,4695.9991
2017-04-24,4626.8353
2017-04-25,4640.9687
2017-04-26,4648.5174
2017-04-27,4653.6236
2017-04-28,4651.3163
2017-05-02,4639.5901
2017-05-03,4622.6718
2017-05-04,4609.6812
2017-05-05,4569.9608
2017-05-08,4522.3984
2017-05-09,4525.5442
2017-05-10,4485.8189
2017-05-11,4501.7322
2017-05-12,4528.4299
2017-05-15,4548.6219
2017-05-16,4603.853
2017-05-17,4588.8353
2017-05-18,4566.8105
2017-05-19,4572.2906
2017-05-22,4560.9781
2017-05-23,4546.6057
2017-05-24,4554.3615
2017-05-25,4625.7651
2017-05-26,4618.7393
2017-05-31,4628.1561
2017-06-01,4608.3075
2017-06-02,4611.3809
2017-06-05,4604.9686
2017-06-06,4634.0567
2017-06-07,4699.058
2017-06-08,4726.9889
2017-06-09,4745.4629
2017-06-12,4729.7042
2017-06-13,4754.7433
2017-06-14,4713.3346
2017-06-15,4719.8801
2017-06-16,4713.3119
2017-06-19,4757.3201
2017-06-20,4752.6579
2017-06-21,4795.6977
2017-06-22,4779.8574
2017-06-23,4815.2926
2017-06-26,4881.5162
2017-06-27,4888.3469
2017-06-28,4855.0462
2017-06-29,4885.3312
2017-06-30,4888.9779
2017-07-03,4882.3918
2017-07-04,4846.4463
2017-07-05,4899.2816
2017-07-06,4903.3406
2017-07-07,4908.7198
2017-07-10,4904.8114
2017-07-11,4908.3178
2017-07-12,4899.1136
2017-07-13,4933.0689
2017-07-14,4948.1385
2017-07-17,4854.0459
2017-07-18,4872.6836
2017-07-19,4961.283
2017-07-20,4988.0559
2017-07-21,4976.7375
2017-07-24,5000.6205
2017-07-25,4974.6957
2017-07-26,4959.6535
2017-07-27,4975.3526
2017-07-28,4991.8577
2017-07-31,5025.716
2017-08-01,5054.9993
2017-08-02,5039.1943
2017-08-03,5009.4473
2017-08-04,4982.1407
2017-08-07,5018.2016
2017-08-08,5024.4446
2017-08-09,5031.5418
2017-08-10,5005.8068
2017-08-11,4911.4564
2017-08-14,4986.7455
2017-08-15,5002.755
2017-08-16,4999.2253
2017-08-17,5029.0125
2017-08-18,5029.4124
2017-08-21,5057.7293
2017-08-22,5062.5195
2017-08-23,5054.3563
2017-08-24,5023.9677
2017-08-25,5098.9604
2017-08-28,5161.9377
2017-08-29,5152.179
2017-08-30,5162.037
2017-08-31,5153.9808
2017-09-01,5174.7251
2017-09-04,5199.7379
2017-09-05,5212.4448
2017-09-06,5212.9185
2017-09-07,5183.0812
2017-09-08,5182.7829
2017-09-11,5199.2623
2017-09-12,5209.9509
2017-09-13,5223.4965
2017-09-14,5208.4865
2017-09-15,5198.7298
2017-09-18,5220.8948
2017-09-19,5202.7278
2017-09-20,5225.698
2017-09-21,5203.3062
2017-09-22,5194.2982
2017-09-25,5156.6083
2017-09-26,5167.3857
2017-09-27,5181.7153
2017-09-28,5179.5943
2017-09-29,5201.123
2017-10-09,5262.2935
2017-10-10,5275.7808
2017-10-11,5279.538
2017-10-12,5287.8693
2017-10-13,5307.0509
2017-10-16,5279.4942
2017-10-17,5277.7303
2017-10-18,5296.9005
2017-10-19,5270.5124
2017-10-20,5282.1105
2017-10-23,5295.1873
2017-10-24,5320.8294
2017-10-25,5347.9028
2017-10-26,5369.4225
2017-10-27,5387.8772
2017-10-30,5349.4176
2017-10-31,5357.3039
2017-11-01,5345.8753
2017-11-02,5331.1968
2017-11-03,5313.9621
2017-11-06,5360.1219
2017-11-07,5401.6507
2017-11-08,5397.761
2017-11-09,5435.9479
2017-11-10,5477.6071
2017-11-13,5500.0038
2017-11-14,5459.4438
2017-11-15,5417.3402
2017-11-16,5452.407
2017-11-17,5423.993
2017-11-20,5462.2335
2017-11-21,5539.192
2017-11-22,5545.0068
2017-11-23,5386.5702
2017-11-24,5389.1278
2017-11-27,5317.7779
2017-11-28,5346.8528
2017-11-29,5349.0902
2017-11-30,5290.5195
2017-12-01,5294.5956
2017-12-04,5306.5316
2017-12-05,5294.5937
2017-12-06,5279.8334
2017-12-07,5228.1017
2017-12-08,5274.6102
2017-12-11,5357.3904
2017-12-12,5293.599
2017-12-13,5336.5839
2017-12-14,5314.7976
2017-12-15,5259.9965
2017-12-18,5256.3269
2017-12-19,5316.392
2017-12-20,5300.1165
2017-12-21,5345.155
2017-12-22,5333.2547
2017-12-25,5307.7845
2017-12-26,5327.2349
2017-12-27,5256.088
2017-12-28,5289.9423
2017-12-29,5311.9441
2018-01-02,5385.0614
2018-01-03,5420.8738
2018-01-04,5444.3353
2018-01-05,5453.9338
2018-01-08,5481.1947
2018-01-09,5509.4226
2018-01-10,5518.5634
2018-01-11,5520.8576
2018-01-12,5533.8081
2018-01-15,5501.4884
2018-01-16,5544.4419
2018-01-17,5526.8664
2018-01-18,5553.828
2018-01-19,5564.1999
2018-01-22,5630.7518
2018-01-23,5677.1218
2018-01-24,5692.9545
2018-01-25,5666.2592
2018-01-26,5682.9153
2018-01-29,5589.3972
2018-01-30,5545.5649
2018-01-31,5537.1104
2018-02-01,5462.2923
2018-02-02,5491.4041
2018-02-05,5492.7583
2018-02-06,5305.4207
2018-02-07,5211.3611
2018-02-08,5186.3094
2018-02-09,4972.507
2018-02-12,5052.7489
2018-02-13,5105.447
2018-02-14,5139.8887
2018-02-22,5250.2319
2018-02-23,5272.9709
2018-02-26,5348.4294
2018-02-27,5286.3913
2018-02-28,5255.0078
2018-03-01,5294.5893
2018-03-02,5255.3163
2018-03-05,5258.6387
2018-03-06,5323.9294
2018-03-07,5281.6706
2018-03-08,5331.5162
2018-03-09,5378.7448
2018-03-12,5416.8369
2018-03-13,5372.1553
2018-03-14,5340.281
2018-03-15,5360.4034
2018-03-16,5314.2349
2018-03-19,5333.2396
2018-03-20,5341.0322
2018-03-21,5314.9226
2018-03-22,5269.1207
2018-03-23,5086.8525
2018-03-26,5088.3594
2018-03-27,5150.2171
2018-03-28,5067.939
2018-03-29,5131.5585
2018-03-30,5153.7837
2018-04-02,5144.1459
2018-04-03,5106.5141
2018-04-04,5089.8089
2018-04-09,5089.7085
2018-04-10,5170.3616
2018-04-11,5186.3422
2018-04-12,5139.8777
2018-04-13,5107.7713
2018-04-16,5043.9574
2018-04-17,4958.3553
2018-04-18,4993.339
2018-04-19,5045.2584
2018-04-20,4968.0433
2018-04-23,4960.656
2018-04-24,5065.4097
2018-04-25,5051.6598
2018-04-26,4955.6699
2018-04-27,4960.5159
2018-05-02,4965.8989
2018-05-03,5006.8334
2018-05-04,4991.6463
2018-05-07,5074.3112
2018-05-08,5122.6874
2018-05-09,5113.6609
2018-05-10,5137.3022
2018-05-11,5106.8656
2018-05-14,5137.0752
2018-05-15,5163.5064
2018-05-16,5129.7058
2018-05-17,5095.4392
2018-05-18,5138.4818
2018-05-21,5173.8858
2018-05-22,5164.6754
2018-05-23,5096.871
2018-05-24,5065.8139
2018-05-25,5041.9332
2018-05-28,5052.6533
2018-05-29,5012.2701
2018-05-30,4899.8567
2018-05-31,4993.732
2018-06-01,4947.788
2018-06-04,4983.4815
2018-06-05,5043.4118
2018-06-06,5034.8906
2018-06-07,5026.0862
2018-06-08,4963.3734
2018-06-11,4955.8269
2018-06-12,5014.6394
2018-06-13,4959.317
2018-06-14,4940.6771
2018-06-15,4905.4564
2018-06-19,4700.2219
2018-06-20,4727.7502
2018-06-21,4662.6207
2018-06-22,4696.8181
2018-06-25,4641.7499
2018-06-26,4621.0779
2018-06-27,4539.488
2018-06-28,4493.4393
2018-06-29,4619.0167
2018-07-02,4500.0728
2018-07-03,4514.7465
2018-07-04,4454.0458
2018-07-05,4404.1136
2018-07-06,4431.6043
2018-07-09,4550.2055
2018-07-10,4566.9889
2018-07-11,4486.1579
2018-07-12,4594.7955
2018-07-13,4617.5571
2018-07-16,4599.2627
2018-07-17,4581.1078
2018-07-18,4555.4476
2018-07-19,4542.638
2018-07-20,4621.3761
2018-07-23,4662.9161
2018-07-24,4738.7516
2018-07-25,4735.9253
2018-07-26,4687.0952
2018-07-27,4668.0107
2018-07-30,4647.7171
2018-07-31,4651.5192
2018-08-01,4563.7465
2018-08-02,4463.4327
2018-08-03,4393.5975
2018-08-06,4328.5883
2018-08-07,4453.1763
2018-08-08,4383.7261
2018-08-09,4494.3431
2018-08-10,4508.0552
2018-08-13,4499.1557
2018-08-14,4477.9484
2018-08-15,4374.699
2018-08-16,4349.6864
2018-08-17,4284.3309
2018-08-20,4328.4539
2018-08-21,4401.0629
2018-08-22,4370.5283
2018-08-23,4390.123
2018-08-24,4394.2927
2018-08-27,4499.4607
2018-08-28,4496.3594
2018-08-29,4475.6245
2018-08-30,4423.5829
2018-08-31,4395.3821
2018-09-03,4388.1324
2018-09-04,4441.5041
2018-09-05,4359.2282
2018-09-06,4321.4576
2018-09-07,4335.812
2018-09-10,4268.9994
2018-09-11,4262.7245
2018-09-12,4239.177
2018-09-13,4279.6743
2018-09-14,4273.8283
2018-09-17,4221.6886
2018-09-18,4304.1154
2018-09-19,4358.9378
2018-09-20,4355.8822
2018-09-21,4472.0919
2018-09-25,4438.6957
2018-09-26,4481.211
2018-09-27,4454.2212
2018-09-28,4499.616
2018-10-08,4317.7121
2018-10-09,4312.918
2018-10-10,4304.7323
2018-10-11,4075.7198
2018-10-12,4115.6227
2018-10-15,4053.8719
2018-10-16,4006.2387
2018-10-17,4030.9843
2018-10-18,3931.7033
2018-10-19,4046.4118
2018-10-22,4227.3539
2018-10-23,4123.3071
2018-10-24,4126.4442
2018-10-25,4130.1819
2018-10-26,4109.5605
2018-10-29,3997.1807
2018-10-30,4039.8334
2018-10-31,4098.5009
2018-11-01,4127.5425
2018-11-02,4271.4503
2018-11-05,4244.7818
2018-11-06,4224.5559
2018-11-07,4198.2541
2018-11-08,4181.8104
2018-11-09,4133.5701
2018-11-12,4196.426
2018-11-13,4246.8617
2018-11-14,4210.5546
2018-11-15,4264.7986
2018-11-16,4288.8355
2018-11-19,4328.2442
2018-11-20,4222.4918
2018-11-21,4234.4018
2018-11-22,4221.629
2018-11-23,4111.4225
2018-11-26,4107.5649
2018-11-27,4108.0923
2018-11-28,4161.7677
2018-11-29,4099.1206
2018-11-30,4140.9608
2018-12-03,4259.908
2018-12-04,4271.3502
2018-12-05,4248.2025
2018-12-06,4157.6165
2018-12-07,4157.7713
2018-12-10,4109.5381
2018-12-11,4132.652
2018-12-12,4142.9071
2018-12-13,4202.9756
2018-12-14,4125.6477
2018-12-17,4119.5048
2018-12-18,4081.7262
2018-12-19,4031.2237
2018-12-20,4010.484
2018-12-21,3966.3575
2018-12-24,3985.047
2018-12-25,3953.0821
2018-12-26,3934.0767
2018-12-27,3911.8773
2018-12-28,3933.4577
2019-01-02,3884.5089
2019-01-03,3875.4804
2019-01-04,3968.2235
2019-01-07,4004.2385
2019-01-08,3995.1833
2019-01-09,4028.2616
2019-01-10,4020.9501
2019-01-11,4050.3703
2019-01-14,4017.1729
2019-01-15,4090.6715
2019-01-16,4088.9267
2019-01-17,4064.2826
2019-01-18,4130.5374
2019-01-21,4153.7296
2019-01-22,4096.8826
2019-01-23,4096.3446
2019-01-24,4119.0361
2019-01-25,4139.9357
2019-01-28,4136.6811
2019-01-29,4134.6441
2019-01-30,4099.6549
2019-01-31,4124.4069
2019-02-01,4196.6657
2019-02-11,4279.9894
2019-02-12,4311.9871
2019-02-13,4394.6774
2019-02-14,4404.2624
2019-02-15,4334.7554
2019-02-18,4476.9141
2019-02-19,4472.2815
2019-02-20,4484.5489
2019-02-21,4473.482
2019-02-22,4577.1394
2019-02-25,4846.4276
2019-02-26,4800.7766
2019-02-27,4789.8069
2019-02-28,4782.5769
2019-03-01,4871.6898
2019-03-04,4936.4736
2019-03-05,4989.558
2019-03-06,5043.0106
2019-03-07,5019.8978
2019-03-08,4821.418
2019-03-11,4941.3162
2019-03-12,4988.1313
2019-03-13,4928.3935
2019-03-14,4873.997
2019-03-15,4933.8952
2019-03-18,5072.102
2019-03-19,5059.3144
2019-03-20,5059.3107
2019-03-21,5077.6345
2019-03-22,5082.0634
2019-03-25,4975.4348
2019-03-26,4898.0154
2019-03-27,4952.6603
2019-03-28,4920.1696
2019-03-29,5103.3329
2019-04-01,5252.0281
2019-04-02,5253.4757
2019-04-03,5317.8184
2019-04-04,5365.7169
2019-04-08,5356.6269
2019-04-09,5377.0294
2019-04-10,5385.6676
2019-04-11,5269.9624
2019-04-12,5258.1564
2019-04-15,5231.8072
2019-04-16,5368.8029
2019-04-17,5377.2971
2019-04-18,5355.2042
2019-04-19,5411.3814
2019-04-22,5297.6058
2019-04-23,5269.6342
2019-04-24,5292.4715
2019-04-25,5154.3384
2019-04-26,5091.1893
2019-04-29,5069.5007
2019-04-30,5091.8757
2019-05-06,4774.1305
2019-05-07,4825.0251
2019-05-08,4767.0292
2019-05-09,4686.4081
2019-05-10,4856.3403
2019-05-13,4781.8996
2019-05-14,4749.4932
2019-05-15,4856.7055
2019-05-16,4880.9521
2019-05-17,4748.9454
2019-05-20,4713.9072
2019-05-21,4782.8396
2019-05-22,4758.559
2019-05-23,4674.1166
2019-05-24,4678.0617
2019-05-27,4750.6013
2019-05-28,4785.1536
2019-05-29,4777.8573
2019-05-30,4750.7355
2019-05-31,4738.4824
2019-06-03,4728.8931
2019-06-04,4682.2279
2019-06-05,4679.5299
2019-06-06,4625.026
2019-06-10,4681.7214
2019-06-11,4833.2252
2019-06-12,4797.0003
2019-06-13,4795.2091
2019-06-14,4747.8352
2019-06-17,4749.8727
2019-06-18,4761.5549
2019-06-19,4830.5873
2019-06-20,4965.4974
2019-06-21,4987.2243
2019-06-24,4995.6834
2019-06-25,4944.9692
2019-06-26,4936.9453
2019-06-27,4989.8513
2019-06-28,4971.2041
2019-07-01,5116.33
2019-07-02,5113.9696
2019-07-03,5062.8486
2019-07-04,5039.4653
2019-07-05,5067.1392
2019-07-08,4937.8506
2019-07-09,4933.5127
2019-07-10,4919.9479
2019-07-11,4922.2398
2019-07-12,4956.6507
2019-07-15,4987.4155
2019-07-16,4972.2549
2019-07-17,4970.2416
2019-07-18,4915.761
2019-07-19,4965.0544
2019-07-22,4914.9834
2019-07-23,4936.5389
2019-07-24,4978.5431
2019-07-25,5014.5828
2019-07-26,5024.3244
2019-07-29,5020.0062
2019-07-30,5042.547
2019-07-31,5004.0354
2019-08-01,4964.4109
2019-08-02,4894.8969
2019-08-05,4809.701
2019-08-06,4748.3613
2019-08-07,4727.7488
2019-08-08,4783.714
2019-08-09,4735.0278
2019-08-12,4821.3264
2019-08-13,4781.5805
2019-08-14,4804.3416
2019-08-15,4823.6923
2019-08-16,4844.4657
2019-08-19,4961.7953
2019-08-20,4957.9261
2019-08-21,4954.41
2019-08-22,4967.9715
2019-08-23,4995.4311
2019-08-26,4932.9001
2019-08-27,5003.5623
2019-08-28,4987.2997
2019-08-29,4976.2997
2019-08-30,4974.3502
2019-09-02,5052.2604
2019-09-03,5066.1263
2019-09-04,5112.8371
2019-09-05,5163.0454
2019-09-06,5190.1703
2019-09-09,5240.6588
2019-09-10,5222.6029
2019-09-11,5186.734
2019-09-12,5235.1781
2019-09-16,5222.3155
2019-09-17,5129.8876
2019-09-18,5148.9519
2019-09-19,5175.3728
2019-09-20,5189.7349
2019-09-23,5136.7286
2019-09-24,5149.5995
2019-09-25,5097.1232
2019-09-26,5039.4119
2019-09-27,5059.4047
2019-09-30,5005.715
2019-10-08,5029.149
2019-10-09,5044.551
2019-10-10,5091.2256
2019-10-11,5130.9684
2019-10-14,5190.6615
2019-10-15,5156.8862
2019-10-16,5137.8736
2019-10-17,5138.3909
2019-10-18,5066.125
2019-10-21,5075.1054
2019-10-22,5103.2009
2019-10-23,5069.1892
2019-10-24,5066.6366
2019-10-25,5101.8714
2019-10-28,5153.212
2019-10-29,5118.4877
2019-10-30,5085.1525
2019-10-31,5073.4056
2019-11-01,5149.9904
2019-11-04,5181.895
2019-11-05,5215.6109
2019-11-06,5185.5511
2019-11-07,5200.3889
2019-11-08,5176.9804
2019-11-11,5079.949
2019-11-12,5082.0259
2019-11-13,5076.8571
2019-11-14,5091.4772
2019-11-15,5052.1895
2019-11-18,5088.8689
2019-11-19,5148.1274
2019-11-20,5101.9328
2019-11-21,5083.4691
2019-11-22,5033.7909
2019-11-25,5061.4862
2019-11-26,5070.3605
2019-11-27,5059.5478
2019-11-28,5042.6068
2019-11-29,5010.2148
2019-12-02,5020.1299
2019-12-03,5040.2305
2019-12-04,5037.5766
2019-12-05,5078.4261
2019-12-06,5111.7699
2019-12-09,5108.2583
2019-12-10,5119.0817
2019-12-11,5116.2552
2019-12-12,5100.843
2019-12-13,5193.2431
2019-12-16,5234.9144
2019-12-17,5306.0968
2019-12-18,5296.9251
2019-12-19,5292.9075
2019-12-20,5269.2001
2019-12-23,5194.8054
2019-12-24,5239.4971
2019-12-25,5242.4932
2019-12-26,5286.3139
2019-12-27,5272.6947
2019-12-30,5347.447
2019-12-31,5368.6098
2020-01-02,5448.058
2020-01-03,5444.292
2020-01-06,5441.7433
2020-01-07,5488.3831
2020-01-08,5422.1022
2020-01-09,5491.9665
2020-01-10,5486.5913
2020-01-13,5546.5801
2020-01-14,5528.3022
2020-01-15,5502.1891
2020-01-16,5483.9403
2020-01-17,5485.4801
2020-01-20,5535.1912
2020-01-21,5448.3337
2020-01-22,5478.4298
2020-01-23,5302.6206
2020-02-03,4874.3061
2020-02-04,4992.2193
2020-02-05,5065.9475
2020-02-06,5175.6243
2020-02-07,5186.4125
2020-02-10,5217.4058
2020-02-11,5247.2471
2020-02-12,5303.0871
2020-02-13,5267.1867
2020-02-14,5296.9019
2020-02-17,5428.5684
2020-02-18,5424.7628
2020-02-19,5404.6231
2020-02-20,5522.9332
2020-02-21,5546.4989
2020-02-24,5549.6002
2020-02-25,5548.4423
2020-02-26,5460.2613
2020-02-27,5474.6132
2020-02-28,5256.6578
2020-03-02,5435.8395
2020-03-03,5470.5006
2020-03-04,5495.7371
2020-03-05,5607.8105
2020-03-06,5530.6399
2020-03-09,5331.7379
2020-03-10,5453.4199
2020-03-11,5378.4393
2020-03-12,5277.8299
2020-03-13,5213.4044
2020-03-16,4983.8235
2020-03-17,4968.5736
2020-03-18,4872.7903
2020-03-19,4834.9371
2020-03-20,4913.8993
2020-03-23,4737.7353
2020-03-24,4855.9908
2020-03-25,4982.7076
2020-03-26,4945.8369
2020-03-27,4950.8859
2020-03-30,4888.3838
2020-03-31,4903.8009
2020-04-01,4887.349
2020-04-02,4977.7915
2020-04-03,4946.7735
2020-04-07,5070.2519
2020-04-08,5053.7297
2020-04-09,5078.4495
2020-04-10,5027.2544
2020-04-13,5001.8236
2020-04-14,5103.1196
2020-04-15,5069.999
2020-04-16,5086.6845
2020-04-17,5124.1257
2020-04-20,5153.4117
2020-04-21,5098.8602
2020-04-22,5140.7621
2020-04-23,5123.9176
2020-04-24,5071.0735
2020-04-27,5095.0636
2020-04-28,5112.2629
2020-04-29,5130.2459
2020-04-30,5206.9638
2020-05-06,5254.2179
2020-05-07,5241.7964
2020-05-08,5299.7841
2020-05-11,5293.7316
2020-05-12,5297.8378
2020-05-13,5311.958
2020-05-14,5257.0182
2020-05-15,5250.6028
2020-05-18,5253.9756
2020-05-19,5304.2446
2020-05-20,5270.0926
2020-05-21,5233.557
2020-05-22,5120.6617
2020-05-25,5123.4205
2020-05-26,5192.753
2020-05-27,5153.5828
2020-05-28,5164.1296
2020-05-29,5188.8524
2020-06-01,5333.3624
2020-06-02,5347.5823
2020-06-03,5350.025
2020-06-04,5350.2605
2020-06-05,5372.7164
2020-06-08,5391.2319
2020-06-09,5425.193
2020-06-10,5422.1221
2020-06-11,5376.3674
2020-06-12,5385.0273
2020-06-15,5337.5847
2020-06-16,5423.2173
2020-06-17,5436.4466
2020-06-18,5465.5226
2020-06-19,5535.9052
2020-06-22,5540.3195
2020-06-23,5565.6619
2020-06-24,5586.6492
2020-06-29,5551.3695
2020-06-30,5635.2103
2020-07-01,5724.8323
2020-07-02,5837.6023
2020-07-03,5941.7789
2020-07-06,6256.777
2020-07-07,6305.3159
2020-07-08,6421.8176
2020-07-09,6528.8448
2020-07-10,6443.915
2020-07-13,6602.4552
2020-07-14,6535.8839
2020-07-15,6437.6933
2020-07-16,6130.2157
2020-07-17,6168.7282
2020-07-20,6351.8226
2020-07-21,6371.7114
2020-07-22,6410.2103
2020-07-23,6411.5091
2020-07-24,6119.236
2020-07-27,6146.5561
2020-07-28,6201.9865
2020-07-29,6356.7306
2020-07-30,6329.0523
2020-07-31,6385.4494
2020-08-03,6502.0067
2020-08-04,6496.4951
2020-08-05,6516.3054
2020-08-06,6501.1357
2020-08-07,6426.4917
2020-08-10,6452.6587
2020-08-11,6378.6318
2020-08-12,6327.4248
2020-08-13,6321.0958
2020-08-14,6411.5767
2020-08-17,6553.9639
2020-08-18,6562.5193
2020-08-19,6459.1873
2020-08-20,6379.2757
2020-08-21,6433.3173
2020-08-24,6482.5118
2020-08-25,6480.0486
2020-08-26,6392.3408
2020-08-27,6430.9907
2020-08-28,6573.7511
2020-08-31,6539.5397
2020-09-01,6576.2019
2020-09-02,6579.7214
2020-09-03,6538.9476
2020-09-04,6480.422
2020-09-07,6343.4537
2020-09-08,6380.2383
2020-09-09,6225.3926
2020-09-10,6195.3636
2020-09-11,6260.1797
2020-09-14,6293.9889
2020-09-15,6341.1492
2020-09-16,6303.5989
2020-09-17,6281.5463
2020-09-18,6413.1683
2020-09-21,6360.7425
2020-09-22,6282.9014
2020-09-23,6307.9448
2020-09-24,6180.9995
2020-09-25,6186.3649
2020-09-28,6184.4661
2020-09-29,6206.7537
2020-09-30,6193.4854
2020-10-09,6329.4628
2020-10-12,6519.1457
2020-10-13,6538.042
2020-10-14,6494.7789
2020-10-15,6474.5743
2020-10-16,6459.9728
2020-10-19,6405.9142
2020-10-20,6460.5099
2020-10-21,6442.1887
2020-10-22,6419.06
2020-10-23,6333.4525
2020-10-26,6305.9506
2020-10-27,6316.1838
2020-10-28,6361.0531
2020-10-29,6399.7846
2020-10-30,6285.5969
2020-11-02,6319.3552
2020-11-03,6401.2916
2020-11-04,6436.426
2020-11-05,6538.4669
2020-11-06,6526.8332
2020-11-09,6653.8869
2020-11-10,6614.0123
2020-11-11,6544.8845
2020-11-12,6554.9385
2020-11-13,6500.0167
2020-11-16,6567.9294
2020-11-17,6546.1208
2020-11-18,6543.9156
2020-11-19,6585.852
2020-11-20,6616.6182
2020-11-23,6691.9287
2020-11-24,6660.9935
2020-11-25,6565.8922
2020-11-26,6571.1078
2020-11-27,6638.7216
2020-11-30,6610.2881
2020-12-01,6745.2936
2020-12-02,6747.3668
2020-12-03,6738.5254
2020-12-04,6753.3715
2020-12-07,6698.9402
2020-12-08,6686.0615
2020-12-09,6589.068
2020-12-10,6589.9604
2020-12-11,6511.3835
2020-12-14,6569.6955
2020-12-15,6581.8024
2020-12-16,6583.5102
2020-12-17,6666.4914
2020-12-18,6644.4407
2020-12-21,6718.239
2020-12-22,6598.2569
2020-12-23,6655.5622
2020-12-24,6623.569
2020-12-25,6684.3089
2020-12-28,6699.0662
2020-12-29,6666.2772
2020-12-30,6755.5834
2020-12-31,6879.2397
2021-01-04,6965.0064
2021-01-05,7082.0777
2021-01-06,7129.6845
2021-01-07,7230.5024
2021-01-08,7216.5189
2021-01-11,7136.2075
2021-01-12,7316.4885
2021-01-13,7286.4609
2021-01-14,7162.489
2021-01-15,7144.3982
2021-01-18,7229.7678
2021-01-19,7137.5512
2021-01-20,7191.8665
2021-01-21,7303.6454
2021-01-22,7312.2711
2021-01-25,7371.6237
2021-01-26,7228.7119
2021-01-27,7249.9702
2021-01-28,7060.8615
2021-01-29,7018.5629
2021-02-01,7097.2684
2021-02-02,7197.6458
2021-02-03,7167.9579
2021-02-04,7139.3752
2021-02-05,7127.5853
2021-02-08,7230.8772
2021-02-09,7388.1451
2021-02-10,7528.887
2021-02-18,7510.1834
2021-02-19,7542.4069
2021-02-22,7345.1897
2021-02-23,7320.8442
2021-02-24,7152.2515
2021-02-25,7176.0804
2021-02-26,7007.4087
2021-03-01,7121.4591
2021-03-02,7037.2712
2021-03-03,7164.4936
2021-03-04,6959.2038
2021-03-05,6941.213
2021-03-08,6718.389
2021-03-09,6570.8761
2021-03-10,6593.2278
2021-03-11,6757.5646
2021-03-12,6778.2429
2021-03-15,6652.9062
2021-03-16,6702.9886
2021-03-17,6732.2962
2021-03-18,6785.945
2021-03-19,6631.6361
2021-03-22,6706.88
2021-03-23,6636.8787
